reaction,origin,rule
R05918,map_rn2ko_viaMO_addition1minus,frozenset({'K05283'})
R05922,map_rn2ko_viaMO_addition1minus,frozenset({'K05286'})
R05969,map_rn2ko_viaMO_addition1minus,frozenset({'K01001'})
R05972,map_rn2ko_viaMO_addition1minus,frozenset({'K03842'})
R05973,map_rn2ko_viaMO_addition1minus,frozenset({'K03843'})
R05980,map_rn2ko_viaMO_addition1minus,frozenset({'K05546'})
R05981,map_rn2ko_viaMO_addition1minus,frozenset({'K05546'})
R06127,map_rn2ko_viaMO_addition1minus,frozenset({'K03844'})
R06128,map_rn2ko_viaMO_addition1minus,frozenset({'K03844'})
R06238,map_rn2ko_viaMO_addition1minus,frozenset({'K03843'})
R06258,map_rn2ko_viaMO_addition1minus,frozenset({'K03845'})
R06259,map_rn2ko_viaMO_addition1minus,frozenset({'K03846'})
R06260,map_rn2ko_viaMO_addition1minus,frozenset({'K03847'})
R06261,map_rn2ko_viaMO_addition1minus,frozenset({'K03846'})
R06262,map_rn2ko_viaMO_addition1minus,frozenset({'K03848'})
R06263,map_rn2ko_viaMO_addition1minus,frozenset({'K03849'})
R06264,map_rn2ko_viaMO_addition1minus,frozenset({'K03850'})
R06449,map_rn2ko_viaMO_addition1minus,frozenset({'K15992'})
R06451,map_rn2ko_viaMO_addition1minus,frozenset({'K15993'})
R06452,map_rn2ko_viaMO_addition1minus,frozenset({'K15994'})
R06454,map_rn2ko_viaMO_addition1minus,frozenset({'K16008'})
R06455,map_rn2ko_viaMO_addition1minus,frozenset({'K16009'})
R06456,map_rn2ko_viaMO_addition1minus,frozenset({'K13320'})
R06457,map_rn2ko_viaMO_addition1minus,frozenset({'K16010'})
R06463,map_rn2ko_viaMO_addition1minus,frozenset({'K16006'})
R06464,map_rn2ko_viaMO_addition1minus,frozenset({'K16006'})
R06467,map_rn2ko_viaMO_addition1minus,frozenset({'K14372'})
R06470,map_rn2ko_viaMO_addition1minus,frozenset({'K14372'})
R06473,map_rn2ko_viaMO_addition1minus,frozenset({'K14373'})
R06475,map_rn2ko_viaMO_addition1minus,frozenset({'K14373'})
R06477,map_rn2ko_viaMO_addition1minus,frozenset({'K14374'})
R06479,map_rn2ko_viaMO_addition1minus,frozenset({'K14374'})
R06488,map_rn2ko_viaMO_addition1minus,frozenset({'K14375'})
R06489,map_rn2ko_viaMO_addition1minus,frozenset({'K14375'})
R06490,map_rn2ko_viaMO_addition1minus,frozenset({'K14375'})
R06491,map_rn2ko_viaMO_addition1minus,frozenset({'K14375'})
R06496,map_rn2ko_viaMO_addition1minus,frozenset({'K14375'})
R06497,map_rn2ko_viaMO_addition1minus,frozenset({'K14375'})
R06498,map_rn2ko_viaMO_addition1minus,frozenset({'K14375'})
R06499,map_rn2ko_viaMO_addition1minus,frozenset({'K14375'})
R06642,map_rn2ko_viaMO_addition1minus,frozenset({'K12420'})
R06696,map_rn2ko_viaMO_addition1minus,frozenset({'K14632'})
R06722,map_rn2ko_viaMO_addition1minus,frozenset({'K23741'})
R06785,map_rn2ko_viaMO_addition1minus,frozenset({'K05711'})
R06787,map_rn2ko_viaMO_addition1minus,frozenset({'K05712'})
R06788,map_rn2ko_viaMO_addition1minus,frozenset({'K05713'})
R06789,map_rn2ko_viaMO_addition1minus,frozenset({'K05714'})
R06975,map_rn2ko_viaMO_addition1minus,frozenset({'K06863'})
R07125,map_rn2ko_viaMO_addition1minus,frozenset({'K03078'})
R07399,map_rn2ko_viaMO_addition1minus,frozenset({'K09011'})
R07404,map_rn2ko_viaMO_addition1minus,frozenset({'K01589'})
R07405,map_rn2ko_viaMO_addition1minus,frozenset({'K01588'})
R07463,map_rn2ko_viaMO_addition1minus,frozenset({'K03153'})
R07476,map_rn2ko_viaMO_addition1minus,frozenset({'K08097'})
R07515,map_rn2ko_viaMO_addition1minus,frozenset({'K19188'})
R07618,map_rn2ko_viaMO_addition1minus,frozenset({'K00382'})
R07677,map_rn2ko_viaMO_addition1minus,frozenset({'K03476'})
R08214,map_rn2ko_viaMO_addition1minus,frozenset({'K10978'})
R08215,map_rn2ko_viaMO_addition1minus,frozenset({'K10978'})
R08331,map_rn2ko_viaMO_addition1minus,frozenset({'K10977'})
R08332,map_rn2ko_viaMO_addition1minus,frozenset({'K10977'})
R08433,map_rn2ko_viaMO_addition1minus,frozenset({'K14138'})
R08571,map_rn2ko_viaMO_addition1minus,frozenset({'K03738'})
R08599,map_rn2ko_viaMO_addition1minus,frozenset({'K05528'})
R08764,map_rn2ko_viaMO_addition1minus,frozenset({'K14974'})
R08768,map_rn2ko_viaMO_addition1minus,frozenset({'K18800'})
R08769,map_rn2ko_viaMO_addition1minus,frozenset({'K00568'})
R09125,map_rn2ko_viaMO_addition1minus,frozenset({'K18028'})
R09126,map_rn2ko_viaMO_addition1minus,frozenset({'K15357'})
R09187,map_rn2ko_viaMO_addition1minus,frozenset({'K14249'})
R09188,map_rn2ko_viaMO_addition1minus,frozenset({'K14250'})
R09189,map_rn2ko_viaMO_addition1minus,frozenset({'K14251'})
R09190,map_rn2ko_viaMO_addition1minus,frozenset({'K14252'})
R09191,map_rn2ko_viaMO_addition1minus,frozenset({'K14255'})
R09197,map_rn2ko_viaMO_addition1minus,frozenset({'K14254'})
R09228,map_rn2ko_viaMO_addition1minus,frozenset({'K18255'})
R09262,map_rn2ko_viaMO_addition1minus,frozenset({'K12420'})
R09263,map_rn2ko_viaMO_addition1minus,frozenset({'K12420'})
R09265,map_rn2ko_viaMO_addition1minus,frozenset({'K05554'})
R09266,map_rn2ko_viaMO_addition1minus,frozenset({'K15884'})
R09268,map_rn2ko_viaMO_addition1minus,frozenset({'K15885'})
R09269,map_rn2ko_viaMO_addition1minus,frozenset({'K15886'})
R09282,map_rn2ko_viaMO_addition1minus,frozenset({'K09709'})
R09283,map_rn2ko_viaMO_addition1minus,frozenset({'K14470'})
R09291,map_rn2ko_viaMO_addition1minus,frozenset({'K14446'})
R09292,map_rn2ko_viaMO_addition1minus,frozenset({'K14447'})
R09293,map_rn2ko_viaMO_addition1minus,frozenset({'K14448'})
R09305,map_rn2ko_viaMO_addition1minus,frozenset({'K05555'})
R09306,map_rn2ko_viaMO_addition1minus,frozenset({'K05556'})
R09307,map_rn2ko_viaMO_addition1minus,frozenset({'K05556'})
R09314,map_rn2ko_viaMO_addition1minus,frozenset({'K14630'})
R09325,map_rn2ko_viaMO_addition1minus,frozenset({'K14250'})
R09350,map_rn2ko_viaMO_addition1minus,frozenset({'K14250'})
R09397,map_rn2ko_viaMO_addition1minus,frozenset({'K14941'})
R09398,map_rn2ko_viaMO_addition1minus,frozenset({'K11212'})
R09559,map_rn2ko_viaMO_addition1minus,frozenset({'K20156'})
R09560,map_rn2ko_viaMO_addition1minus,frozenset({'K19884'})
R09566,map_rn2ko_viaMO_addition1minus,frozenset({'K19885'})
R09568,map_rn2ko_viaMO_addition1minus,frozenset({'K19888'})
R09569,map_rn2ko_viaMO_addition1minus,frozenset({'K19889'})
R09570,map_rn2ko_viaMO_addition1minus,frozenset({'K14266'})
R09820,map_rn2ko_viaMO_addition1minus,frozenset({'K02618'})
R09822,map_rn2ko_viaMO_addition1minus,frozenset({'K21540'})
R09823,map_rn2ko_viaMO_addition1minus,frozenset({'K21539'})
R09836,map_rn2ko_viaMO_addition1minus,frozenset({'K02618'})
R09837,map_rn2ko_viaMO_addition1minus,frozenset({'K15866'})
R09977,map_rn2ko_viaMO_addition1minus,frozenset({'K10810'})
R09979,map_rn2ko_viaMO_addition1minus,frozenset({'K05606'})
R10101,map_rn2ko_viaMO_addition1minus,frozenset({'K20155'})
R10164,map_rn2ko_viaMO_addition1minus,frozenset({'K10535'})
R10246,map_rn2ko_viaMO_addition1minus,frozenset({'K03150'})
R10247,map_rn2ko_viaMO_addition1minus,frozenset({'K03149'})
R10343,map_rn2ko_viaMO_addition1minus,frozenset({'K18118'})
R10615,map_rn2ko_viaMO_addition1minus,frozenset({'K18128'})
R10656,map_rn2ko_viaMO_addition1minus,frozenset({'K15991'})
R10782,map_rn2ko_viaMO_addition1minus,frozenset({'K14534'})
R10866,map_rn2ko_viaMO_addition1minus,frozenset({'K03737'})
R10874,map_rn2ko_viaMO_addition1minus,frozenset({'K24531'})
R10876,map_rn2ko_viaMO_addition1minus,frozenset({'K24529'})
R10877,map_rn2ko_viaMO_addition1minus,frozenset({'K24390'})
R10878,map_rn2ko_viaMO_addition1minus,frozenset({'K24390'})
R10881,map_rn2ko_viaMO_addition1minus,frozenset({'K19104'})
R10882,map_rn2ko_viaMO_addition1minus,frozenset({'K19106'})
R10883,map_rn2ko_viaMO_addition1minus,frozenset({'K19105'})
R10904,map_rn2ko_viaMO_addition1minus,frozenset({'K19280'})
R11048,map_rn2ko_viaMO_addition1minus,frozenset({'K19826'})
R11050,map_rn2ko_viaMO_addition1minus,frozenset({'K19890'})
R11120,map_rn2ko_viaMO_addition1minus,frozenset({'K20076'})
R11122,map_rn2ko_viaMO_addition1minus,frozenset({'K20079'})
R11123,map_rn2ko_viaMO_addition1minus,frozenset({'K20080'})
R11129,map_rn2ko_viaMO_addition1minus,frozenset({'K20081'})
R11134,map_rn2ko_viaMO_addition1minus,frozenset({'K20089'})
R11135,map_rn2ko_viaMO_addition1minus,frozenset({'K20090'})
R11141,map_rn2ko_viaMO_addition1minus,frozenset({'K21428'})
R11149,map_rn2ko_viaMO_addition1minus,frozenset({'K21271'})
R11362,map_rn2ko_viaMO_addition1minus,frozenset({'K21176'})
R11363,map_rn2ko_viaMO_addition1minus,frozenset({'K21177'})
R11364,map_rn2ko_viaMO_addition1minus,frozenset({'K21178'})
R11365,map_rn2ko_viaMO_addition1minus,frozenset({'K21179'})
R11382,map_rn2ko_viaMO_addition1minus,frozenset({'K21272'})
R11383,map_rn2ko_viaMO_addition1minus,frozenset({'K21272'})
R11478,map_rn2ko_viaMO_addition1minus,frozenset({'K14257'})
R11626,map_rn2ko_viaMO_addition1minus,frozenset({'K22011'})
R11627,map_rn2ko_viaMO_addition1minus,frozenset({'K22012'})
R11629,map_rn2ko_viaMO_addition1minus,frozenset({'K21612'})
R11661,map_rn2ko_viaMO_addition1minus,frozenset({'K21779'})
R11662,map_rn2ko_viaMO_addition1minus,frozenset({'K21787'})
R11663,map_rn2ko_viaMO_addition1minus,frozenset({'K21793'})
R11664,map_rn2ko_viaMO_addition1minus,frozenset({'K21792'})
R11665,map_rn2ko_viaMO_addition1minus,frozenset({'K21783'})
R11666,map_rn2ko_viaMO_addition1minus,frozenset({'K21793'})
R11667,map_rn2ko_viaMO_addition1minus,frozenset({'K21784'})
R11668,map_rn2ko_viaMO_addition1minus,frozenset({'K21785'})
R11669,map_rn2ko_viaMO_addition1minus,frozenset({'K21785'})
R11670,map_rn2ko_viaMO_addition1minus,frozenset({'K21786'})
R11672,map_rn2ko_viaMO_addition1minus,frozenset({'K21778'})
R11673,map_rn2ko_viaMO_addition1minus,frozenset({'K21787'})
R12050,map_rn2ko_viaMO_addition1minus,frozenset({'K22799'})
R12051,map_rn2ko_viaMO_addition1minus,frozenset({'K22800'})
R12052,map_rn2ko_viaMO_addition1minus,frozenset({'K22801'})
R12053,map_rn2ko_viaMO_addition1minus,frozenset({'K22801'})
R12054,map_rn2ko_viaMO_addition1minus,frozenset({'K22802'})
R12201,map_rn2ko_viaMO_addition1minus,frozenset({'K12977'})
R12202,map_rn2ko_viaMO_addition1minus,frozenset({'K03760'})
R12203,map_rn2ko_viaMO_addition1minus,frozenset({'K23159'})
R12204,map_rn2ko_viaMO_addition1minus,frozenset({'K09953'})
R12350,map_rn2ko_viaMO_addition1minus,frozenset({'K07542'})
R12351,map_rn2ko_viaMO_addition1minus,frozenset({'K05285'})
R12479,map_rn2ko_viaMO_addition1minus,frozenset({'K01230'})
R12658,map_rn2ko_viaMO_addition1minus,frozenset({'K03185'})
R02094,map_rn2ko_viaMO_addition1minus_extras,frozenset({'K00943'})
R02098,map_rn2ko_viaMO_addition1minus_extras,frozenset({'K00943'})
R03111,map_rn2ko_viaMO_addition1minus_extras,frozenset({'K17650'})
R03112,map_rn2ko_viaMO_addition1minus_extras,frozenset({'K17649'})
R06613,map_rn2ko_viaMO_addition1minus_extras,frozenset({'K03465'})
R09947,map_rn2ko_viaMO_addition1minus_extras,frozenset({'K09020'})
R09982,map_rn2ko_viaMO_addition1minus_extras,frozenset({'K09021'})
R09983,map_rn2ko_viaMO_addition1minus_extras,frozenset({'K09023'})
R10224,map_rn2ko_viaMO_addition1minus_extras,frozenset({'K17643'})
R10239,map_rn2ko_viaMO_addition1minus_extras,frozenset({'K15316'})
R10309,map_rn2ko_viaMO_addition1minus_extras,frozenset({'K17644'})
R10310,map_rn2ko_viaMO_addition1minus_extras,frozenset({'K17652'})
R10311,map_rn2ko_viaMO_addition1minus_extras,frozenset({'K17652'})
R10317,map_rn2ko_viaMO_addition1minus_extras,frozenset({'K17645'})
R10318,map_rn2ko_viaMO_addition1minus_extras,frozenset({'K17645'})
R10319,map_rn2ko_viaMO_addition1minus_extras,frozenset({'K17651'})
R10401,map_rn2ko_viaMO_addition1minus_extras,frozenset({'K17648'})
R10402,map_rn2ko_viaMO_addition1minus_extras,frozenset({'K17646'})
R10475,map_rn2ko_viaMO_addition1minus_extras,frozenset({'K17646'})
R10476,map_rn2ko_viaMO_addition1minus_extras,frozenset({'K24440'})
R10477,map_rn2ko_viaMO_addition1minus_extras,frozenset({'K24855'})
R10479,map_rn2ko_viaMO_addition1minus_extras,frozenset({'K24439'})
R00014,map_rn2ko_viaMO_addition2plus,frozenset({'K01568'})
R00014,map_rn2ko_viaMO_addition2plus,"frozenset({'K01653', 'K01652'})"
R00014,map_rn2ko_viaMO_addition2plus,"frozenset({'K11258', 'K01652'})"
R00014,map_rn2ko_viaMO_addition2plus,"frozenset({'K00163', 'K00161', 'K00162'})"
R00134,map_rn2ko_viaMO_addition2plus,"frozenset({'K05299', 'K15022'})"
R00148,map_rn2ko_viaMO_addition2plus,"frozenset({'K10945', 'K10946', 'K10944'})"
R00209,map_rn2ko_viaMO_addition2plus,"frozenset({'K00627', 'K00163', 'K00382', 'K00161', 'K00162'})"
R00226,map_rn2ko_viaMO_addition2plus,"frozenset({'K01653', 'K01652'})"
R00226,map_rn2ko_viaMO_addition2plus,"frozenset({'K11258', 'K01652'})"
R00228,map_rn2ko_viaMO_addition2plus,frozenset({'K18366'})
R00228,map_rn2ko_viaMO_addition2plus,frozenset({'K04072'})
R00228,map_rn2ko_viaMO_addition2plus,frozenset({'K04073'})
R00228,map_rn2ko_viaMO_addition2plus,frozenset({'K00132'})
R00228,map_rn2ko_viaMO_addition2plus,frozenset({'K04021'})
R00230,map_rn2ko_viaMO_addition2plus,frozenset({'K04020'})
R00230,map_rn2ko_viaMO_addition2plus,frozenset({'K13788'})
R00230,map_rn2ko_viaMO_addition2plus,frozenset({'K00625'})
R00230,map_rn2ko_viaMO_addition2plus,frozenset({'K15024'})
R00235,map_rn2ko_viaMO_addition2plus,frozenset({'K01913'})
R00235,map_rn2ko_viaMO_addition2plus,frozenset({'K01895'})
R00237,map_rn2ko_viaMO_addition2plus,frozenset({'K08691'})
R00237,map_rn2ko_viaMO_addition2plus,frozenset({'K18292'})
R00238,map_rn2ko_viaMO_addition2plus,frozenset({'K07508'})
R00238,map_rn2ko_viaMO_addition2plus,frozenset({'K07509'})
R00238,map_rn2ko_viaMO_addition2plus,frozenset({'K00626'})
R00238,map_rn2ko_viaMO_addition2plus,frozenset({'K00632'})
R00238,map_rn2ko_viaMO_addition2plus,frozenset({'K07513'})
R00248,map_rn2ko_viaMO_addition2plus,"frozenset({'K00265', 'K00266'})"
R00248,map_rn2ko_viaMO_addition2plus,frozenset({'K00261'})
R00248,map_rn2ko_viaMO_addition2plus,frozenset({'K00262'})
R00262,map_rn2ko_viaMO_addition2plus,"frozenset({'R00262', 'K19268'})"
R00271,map_rn2ko_viaMO_addition2plus,frozenset({'K01655'})
R00271,map_rn2ko_viaMO_addition2plus,frozenset({'K10977'})
R00271,map_rn2ko_viaMO_addition2plus,frozenset({'K02594'})
R00289,map_rn2ko_viaMO_addition2plus,frozenset({'K22920'})
R00289,map_rn2ko_viaMO_addition2plus,frozenset({'K12447'})
R00289,map_rn2ko_viaMO_addition2plus,frozenset({'K00963'})
R00292,map_rn2ko_viaMO_addition2plus,frozenset({'K16150'})
R00292,map_rn2ko_viaMO_addition2plus,frozenset({'K16153'})
R00292,map_rn2ko_viaMO_addition2plus,frozenset({'K00693'})
R00292,map_rn2ko_viaMO_addition2plus,frozenset({'K13679'})
R00292,map_rn2ko_viaMO_addition2plus,frozenset({'K00750'})
R00292,map_rn2ko_viaMO_addition2plus,frozenset({'K20812'})
R00294,map_rn2ko_viaMO_addition2plus,frozenset({'K04748'})
R00294,map_rn2ko_viaMO_addition2plus,frozenset({'K04747'})
R00294,map_rn2ko_viaMO_addition2plus,frozenset({'K04561'})
R00294,map_rn2ko_viaMO_addition2plus,frozenset({'K02448'})
R00294,map_rn2ko_viaMO_addition2plus,frozenset({'K02164'})
R00294,map_rn2ko_viaMO_addition2plus,frozenset({'K02305'})
R00342,map_rn2ko_viaMO_addition2plus,frozenset({'K00026'})
R00342,map_rn2ko_viaMO_addition2plus,frozenset({'K00025'})
R00342,map_rn2ko_viaMO_addition2plus,frozenset({'K00024'})
R00344,map_rn2ko_viaMO_addition2plus,"frozenset({'K01960', 'K01959'})"
R00344,map_rn2ko_viaMO_addition2plus,frozenset({'K01958'})
R00351,map_rn2ko_viaMO_addition2plus,frozenset({'K01647'})
R00351,map_rn2ko_viaMO_addition2plus,frozenset({'K05942'})
R00352,map_rn2ko_viaMO_addition2plus,"frozenset({'K15230', 'K15231'})"
R00352,map_rn2ko_viaMO_addition2plus,frozenset({'K01648'})
R00372,map_rn2ko_viaMO_addition2plus,frozenset({'K00830'})
R00372,map_rn2ko_viaMO_addition2plus,frozenset({'K14272'})
R00372,map_rn2ko_viaMO_addition2plus,frozenset({'K00827'})
R00402,map_rn2ko_viaMO_addition2plus,"frozenset({'K18557', 'K18558', 'K18559', 'K18556', 'K18560'})"
R00405,map_rn2ko_viaMO_addition2plus,"frozenset({'K01902', 'K01903'})"
R00406,map_rn2ko_viaMO_addition2plus,"frozenset({'K14472', 'K14471'})"
R00432,map_rn2ko_viaMO_addition2plus,"frozenset({'K01899', 'K01900'})"
R00473,map_rn2ko_viaMO_addition2plus,frozenset({'K08691'})
R00473,map_rn2ko_viaMO_addition2plus,frozenset({'K19282'})
R00475,map_rn2ko_viaMO_addition2plus,frozenset({'K11517'})
R00475,map_rn2ko_viaMO_addition2plus,"frozenset({'K11473', 'K00104', 'K11472'})"
R00497,map_rn2ko_viaMO_addition2plus,frozenset({'K01920'})
R00497,map_rn2ko_viaMO_addition2plus,frozenset({'K21456'})
R00509,map_rn2ko_viaMO_addition2plus,frozenset({'K00860'})
R00509,map_rn2ko_viaMO_addition2plus,frozenset({'K13811'})
R00509,map_rn2ko_viaMO_addition2plus,frozenset({'K00955'})
R00529,map_rn2ko_viaMO_addition2plus,frozenset({'K00958'})
R00529,map_rn2ko_viaMO_addition2plus,frozenset({'K13811'})
R00529,map_rn2ko_viaMO_addition2plus,frozenset({'K00955'})
R00529,map_rn2ko_viaMO_addition2plus,"frozenset({'K00957', 'K00956'})"
R00575,map_rn2ko_viaMO_addition2plus,frozenset({'K01954'})
R00575,map_rn2ko_viaMO_addition2plus,"frozenset({'K01956', 'K01955'})"
R00575,map_rn2ko_viaMO_addition2plus,frozenset({'K11541'})
R00575,map_rn2ko_viaMO_addition2plus,frozenset({'K11540'})
R00621,map_rn2ko_viaMO_addition2plus,frozenset({'K01616'})
R00621,map_rn2ko_viaMO_addition2plus,frozenset({'K00164'})
R00709,map_rn2ko_viaMO_addition2plus,frozenset({'K00030'})
R00709,map_rn2ko_viaMO_addition2plus,frozenset({'K17753'})
R00727,map_rn2ko_viaMO_addition2plus,"frozenset({'K01899', 'K01900'})"
R00740,map_rn2ko_viaMO_addition2plus,frozenset({'K14468'})
R00740,map_rn2ko_viaMO_addition2plus,frozenset({'K15017'})
R00742,map_rn2ko_viaMO_addition2plus,"frozenset({'K02160', 'K01962', 'K01963', 'K01961'})"
R00742,map_rn2ko_viaMO_addition2plus,"frozenset({'K15036', 'K15037', 'K01964'})"
R00742,map_rn2ko_viaMO_addition2plus,"frozenset({'K011263', 'K18472'})"
R00742,map_rn2ko_viaMO_addition2plus,frozenset({'K11262'})
R00750,map_rn2ko_viaMO_addition2plus,frozenset({'K18365'})
R00750,map_rn2ko_viaMO_addition2plus,frozenset({'K01666'})
R00783,map_rn2ko_viaMO_addition2plus,frozenset({'K00368'})
R00783,map_rn2ko_viaMO_addition2plus,frozenset({'K15864'})
R00785,map_rn2ko_viaMO_addition2plus,frozenset({'K00368'})
R00785,map_rn2ko_viaMO_addition2plus,frozenset({'K15864'})
R00787,map_rn2ko_viaMO_addition2plus,frozenset({'K17877'})
R00787,map_rn2ko_viaMO_addition2plus,"frozenset({'K00362', 'K00363'})"
R00798,map_rn2ko_viaMO_addition2plus,"frozenset({'K00374', 'K00371', 'K00370'})"
R00798,map_rn2ko_viaMO_addition2plus,"frozenset({'K02567', 'K02568'})"
R00798,map_rn2ko_viaMO_addition2plus,"frozenset({'K00372', 'K00360'})"
R00823,map_rn2ko_viaMO_addition2plus,"frozenset({'K05600', 'K05599', 'K11311'})"
R00823,map_rn2ko_viaMO_addition2plus,"frozenset({'K16320', 'K16319', 'K18249', 'K18248'})"
R00825,map_rn2ko_viaMO_addition2plus,"frozenset({'K05600', 'K05599', 'K11311'})"
R00825,map_rn2ko_viaMO_addition2plus,"frozenset({'K16320', 'K16319', 'K18249', 'K18248'})"
R00829,map_rn2ko_viaMO_addition2plus,frozenset({'K02615'})
R00829,map_rn2ko_viaMO_addition2plus,frozenset({'K07823'})
R00829,map_rn2ko_viaMO_addition2plus,frozenset({'K00632'})
R00833,map_rn2ko_viaMO_addition2plus,"frozenset({'K01848', 'K01849'})"
R00833,map_rn2ko_viaMO_addition2plus,frozenset({'K01847'})
R00858,map_rn2ko_viaMO_addition2plus,"frozenset({'K16950', 'K16951', 'K00385'})"
R00858,map_rn2ko_viaMO_addition2plus,"frozenset({'K00380', 'K00381'})"
R00861,map_rn2ko_viaMO_addition2plus,"frozenset({'K11181', 'K11180'})"
R00894,map_rn2ko_viaMO_addition2plus,frozenset({'K06048'})
R00894,map_rn2ko_viaMO_addition2plus,frozenset({'K01919'})
R00894,map_rn2ko_viaMO_addition2plus,"frozenset({'K11205', 'K11204'})"
R00905,map_rn2ko_viaMO_addition2plus,frozenset({'K06016'})
R00905,map_rn2ko_viaMO_addition2plus,frozenset({'K01431'})
R00918,map_rn2ko_viaMO_addition2plus,"frozenset({'K24564', 'K24563', 'K10817'})"
R00919,map_rn2ko_viaMO_addition2plus,frozenset({'K19745'})
R00919,map_rn2ko_viaMO_addition2plus,frozenset({'K14469'})
R00919,map_rn2ko_viaMO_addition2plus,frozenset({'K15020'})
R00934,map_rn2ko_viaMO_addition2plus,frozenset({'K08691'})
R00934,map_rn2ko_viaMO_addition2plus,frozenset({'K19281'})
R00943,map_rn2ko_viaMO_addition2plus,frozenset({'K01938'})
R00943,map_rn2ko_viaMO_addition2plus,frozenset({'K13402'})
R00943,map_rn2ko_viaMO_addition2plus,frozenset({'K00288'})
R00965,map_rn2ko_viaMO_addition2plus,frozenset({'K01591'})
R00965,map_rn2ko_viaMO_addition2plus,frozenset({'K13421'})
R00977,map_rn2ko_viaMO_addition2plus,"frozenset({'K17723', 'K17722'})"
R00982,map_rn2ko_viaMO_addition2plus,frozenset({'K08295'})
R00982,map_rn2ko_viaMO_addition2plus,frozenset({'K09460'})
R00982,map_rn2ko_viaMO_addition2plus,frozenset({'K18000'})
R00985,map_rn2ko_viaMO_addition2plus,frozenset({'K01656'})
R00985,map_rn2ko_viaMO_addition2plus,"frozenset({'K01658', 'K01657'})"
R00985,map_rn2ko_viaMO_addition2plus,frozenset({'K13503'})
R00985,map_rn2ko_viaMO_addition2plus,frozenset({'K13501'})
R00985,map_rn2ko_viaMO_addition2plus,frozenset({'K13497'})
R00986,map_rn2ko_viaMO_addition2plus,frozenset({'K01656'})
R00986,map_rn2ko_viaMO_addition2plus,"frozenset({'K01658', 'K01657'})"
R00986,map_rn2ko_viaMO_addition2plus,frozenset({'K13503'})
R00986,map_rn2ko_viaMO_addition2plus,frozenset({'K13501'})
R00986,map_rn2ko_viaMO_addition2plus,frozenset({'K13497'})
R00996,map_rn2ko_viaMO_addition2plus,frozenset({'K17989'})
R00996,map_rn2ko_viaMO_addition2plus,frozenset({'K01754'})
R01071,map_rn2ko_viaMO_addition2plus,frozenset({'K00765'})
R01073,map_rn2ko_viaMO_addition2plus,frozenset({'K00766'})
R01073,map_rn2ko_viaMO_addition2plus,frozenset({'K13497'})
R01082,map_rn2ko_viaMO_addition2plus,frozenset({'K01676'})
R01082,map_rn2ko_viaMO_addition2plus,frozenset({'K01679'})
R01082,map_rn2ko_viaMO_addition2plus,"frozenset({'K01677', 'K01678'})"
R01127,map_rn2ko_viaMO_addition2plus,frozenset({'K00602'})
R01127,map_rn2ko_viaMO_addition2plus,frozenset({'K11176'})
R01142,map_rn2ko_viaMO_addition2plus,"frozenset({'K16162', 'K16158', 'K16160', 'K16157', 'K16161', 'K16159'})"
R01146,map_rn2ko_viaMO_addition2plus,"frozenset({'K14028', 'K14029'})"
R01146,map_rn2ko_viaMO_addition2plus,frozenset({'K23995'})
R01163,map_rn2ko_viaMO_addition2plus,frozenset({'K14152'})
R01163,map_rn2ko_viaMO_addition2plus,frozenset({'K00013'})
R01196,map_rn2ko_viaMO_addition2plus,"frozenset({'K00171', 'K00170', 'K00172', 'K00169'})"
R01196,map_rn2ko_viaMO_addition2plus,frozenset({'K03737'})
R01196,map_rn2ko_viaMO_addition2plus,"frozenset({'K00189', 'K00174', 'K00175'})"
R01197,map_rn2ko_viaMO_addition2plus,"frozenset({'K00177', 'K00176', 'K00174', 'K00175'})"
R01220,map_rn2ko_viaMO_addition2plus,frozenset({'K01491'})
R01220,map_rn2ko_viaMO_addition2plus,frozenset({'K00300'})
R01220,map_rn2ko_viaMO_addition2plus,frozenset({'K00288'})
R01221,map_rn2ko_viaMO_addition2plus,"frozenset({'K00281', 'K00382', 'K02437', 'K00605'})"
R01221,map_rn2ko_viaMO_addition2plus,"frozenset({'K00282', 'K02437', 'K00382', 'K00283', 'K00605'})"
